gen alive: 1, params: (13.563134394628381, 1.6040661111467867, 2.539727916868472, 15.805518306122995, 583.8444308733507), id: 129
gen alive: 1, params: (13.441818788811641, 2.532279255470155, 2.4963947242589333, 12.997490443543725, 562.1541502389598), id: 78
gen alive: 1, params: (13.421548044776985, 11.229531988891985, 1.5699529619620751, 13.927267954502277, 476.982559161933), id: 76
gen alive: 1, params: (13.418190013133172, 1.2469183216628315, 1.9228430443368567, 3.5445132160665263, 992.5835455850568), id: 64
gen alive: 1, params: (13.154981725745206, 9.721045903149584, 1.5625561542035504, 14.291244207379801, 558.1122352361524), id: 50
gen alive: 1, params: (13.071974035216599, 5.734245643216137, 1.501703410327147, 9.75256071966377, 993.0245859337386), id: 44
gen alive: 1, params: (13.036358813096502, 15.48297047966454, 2.78834261499566, 4.659747685531397, 732.9106319837839), id: 109
gen alive: 1, params: (12.867726180256241, 5.225820163395744, 2.6297275165693135, 9.847975842273852, 667.4447339229733), id: 32
gen alive: 1, params: (12.638976910996465, 11.20954400589212, 1.2714486699255587, 3.0514679383343966, 197.7458838383078), id: 113
gen alive: 1, params: (12.431473630696152, 19.55274881337551, 1.037916610116836, 6.653860865789644, 366.11101797575435), id: 42
gen alive: 1, params: (12.354068241297771, 3.1939202712998847, 1.6537222712739217, 18.94504169545382, 473.8581696896701), id: 20
gen alive: 1, params: (12.185744053220636, 16.276293970792867, 1.3095370662701578, 9.082291228099985, 215.15851311938343), id: 62
gen alive: 1, params: (12.08652109123699, 3.004499672051188, 2.793444702109113, 5.35047899360126, 807.7886857382565), id: 132
gen alive: 1, params: (12.024717598427458, 17.06455257779537, 1.300416418589528, 7.1015175164737245, 666.9354858481838), id: 7
gen alive: 1, params: (11.977382333378843, 6.324810972657607, 1.760410095641779, 2.5421157181440877, 590.3643779431626), id: 123
gen alive: 1, params: (11.94659942744996, 9.642217400348784, 1.8140855489153411, 4.7051003461134835, 706.7235683802584), id: 41
gen alive: 1, params: (11.79074484716126, 10.722611812011616, 2.9219344817346347, 2.897838980347813, 342.52351228746807), id: 13
gen alive: 1, params: (11.789172844800083, 13.971235952519022, 2.7967505060867053, 7.4938851151269965, 743.9978452764312), id: 3
gen alive: 1, params: (11.784068624504545, 10.412051322366045, 2.547937562092754, 15.31562504735094, 501.81973924659866), id: 75
gen alive: 1, params: (11.23552698929044, 7.964015204445892, 1.9530048651744818, 11.31659898971078, 594.9062452192659), id: 93
gen alive: 1, params: (11.176350866879933, 8.866482403093439, 1.2881475764691275, 7.189887461269386, 775.1542010964882), id: 79
gen alive: 1, params: (11.168505975940207, 7.5082228011494045, 1.2569857659985966, 17.985121239272598, 173.9541824005915), id: 52
gen alive: 1, params: (11.102823659616421, 3.646206845730033, 1.957626945091754, 19.50654665788166, 856.723403180267), id: 103
gen alive: 1, params: (11.035468683416381, 4.347946532593061, 2.4498724505425353, 7.257785684434235, 768.6718851661083), id: 83
gen alive: 1, params: (10.954575206332374, 8.839001621437859, 1.5424858326076822, 19.652771243261647, 338.3865176571044), id: 82
gen alive: 1, params: (10.916082589745582, 12.776725888536367, 1.6449234137568147, 15.432327360141587, 219.24165570430523), id: 87
gen alive: 1, params: (10.834021604372966, 8.088262244040944, 1.0461336036337607, 19.98756190678373, 445.6074241965235), id: 54
gen alive: 1, params: (10.799088976957243, 13.127238971044811, 2.579577680086183, 10.491724360817908, 533.7899439200377), id: 47
gen alive: 1, params: (10.744459110546366, 1.545032494482724, 2.6693869589556245, 6.624299543636619, 181.38583525695), id: 35
gen alive: 1, params: (10.727643396366998, 6.216854045212759, 1.4220657412517799, 8.874944327221087, 862.1830277805788), id: 85
gen alive: 1, params: (10.68034308982738, 15.895956326721034, 2.2982921202542332, 4.0638286773612355, 524.6655357567611), id: 19
gen alive: 1, params: (10.670575285083416, 6.010152259218469, 2.3148958667089614, 14.301818575010673, 169.95162072741311), id: 137
gen alive: 1, params: (10.584234431129206, 1.6725387766365891, 2.7426167288955954, 11.640896935461118, 646.0062151713311), id: 55
gen alive: 1, params: (10.555634620892272, 18.8381781878433, 2.5285985266350206, 15.611358879465337, 647.5013080139177), id: 43
gen alive: 1, params: (10.226437692532386, 3.9707425810046897, 1.8068612724525945, 7.465138145362342, 773.7089453274921), id: 60
gen alive: 1, params: (10.124898497662445, 6.067019500901875, 1.4915994810039597, 9.682146376742685, 231.00687877786982), id: 146
gen alive: 1, params: (10.068431225811134, 16.325901944880208, 1.0687603614053816, 6.772864118438242, 664.7233865072476), id: 77
gen alive: 1, params: (9.92413636008785, 10.216163984428313, 1.6749503296967687, 11.83830158576789, 862.7071718881591), id: 63
gen alive: 1, params: (9.801497410977404, 8.447712212095638, 1.7785495925064156, 18.39753675343258, 382.33558832070474), id: 81
gen alive: 1, params: (9.539883160450556, 16.01714317473197, 2.8189804052391483, 5.771841975081146, 538.435365326394), id: 38
gen alive: 1, params: (9.528531841925473, 7.06930994678177, 1.955391230620881, 13.693874319566357, 445.6497923677861), id: 96
gen alive: 1, params: (9.437528299191285, 5.436397555380125, 1.0169549711120667, 4.591527700553435, 620.6824147855542), id: 92
gen alive: 1, params: (9.418982895927378, 4.309593131765376, 2.2710249888452116, 1.9792070294331943, 522.6471814185873), id: 37
gen alive: 1, params: (9.288787648315312, 18.616911926201624, 2.424199923212406, 17.235613509168694, 397.2570521883824), id: 74
gen alive: 1, params: (8.947943927298109, 11.410784818117875, 2.4572984286446653, 11.476167861726342, 666.762412188023), id: 116
gen alive: 1, params: (8.855474318627323, 3.838670652483323, 1.842516456192419, 16.009695879612167, 439.6719877327875), id: 136
gen alive: 1, params: (8.625315940294557, 11.537903228844938, 2.5866830292212915, 9.805018820939228, 980.756204432585), id: 73
gen alive: 1, params: (8.484967775006641, 13.085644149372952, 1.762029041017074, 13.215119261044517, 730.0816492232104), id: 95
gen alive: 1, params: (7.793550760543172, 1.3880015785100528, 1.2181259394303139, 19.684249867490625, 487.8758623487293), id: 107
gen alive: 1, params: (7.543925974185726, 5.026450224481501, 2.7841482748334303, 10.959236728371666, 894.1113023016467), id: 118
gen alive: 1, params: (7.34840746946217, 7.159409289005167, 1.6841845148905659, 14.07288226179917, 904.7033287165585), id: 133
gen alive: 1, params: (7.23504529226564, 19.838591766309808, 2.4000702578232525, 12.980836442000566, 714.3829849421372), id: 90
gen alive: 1, params: (7.22376087833035, 4.176309317260729, 1.0111413606913808, 15.414698169667723, 555.5223020710513), id: 149
gen alive: 1, params: (7.028782452320556, 17.03691833611817, 2.557161464185438, 3.6964221897681107, 674.4044331632683), id: 121
gen alive: 1, params: (6.833744297214636, 4.025587285161686, 2.8539514581908323, 18.709891853603168, 116.91655381956112), id: 26
gen alive: 1, params: (6.797484883761105, 2.361981032293305, 2.3123389489173842, 8.97722999311427, 101.06684417132394), id: 2
gen alive: 1, params: (6.79544856985575, 10.760915349666424, 1.9007240169557162, 5.399574970119393, 254.83603579108828), id: 111
gen alive: 1, params: (6.784137550375059, 3.585471056835665, 2.4027489489852667, 3.6439039383033798, 987.6544109328113), id: 84
gen alive: 1, params: (6.688115810435476, 17.044864493740903, 1.256454176061018, 15.075658454698416, 615.2511120772787), id: 135
gen alive: 1, params: (6.434072377184822, 3.342731873951361, 2.6267300308231754, 1.6496741554468206, 341.16260311070675), id: 31
gen alive: 1, params: (6.377396341090425, 18.396867404073834, 1.2489206881118056, 11.147855018324377, 962.535573618576), id: 15
gen alive: 1, params: (6.117280684500243, 3.288085048339431, 1.841108220465794, 1.4761050072360369, 697.8592097166197), id: 117
gen alive: 1, params: (5.859891608041778, 9.226310072284246, 1.9732615650408276, 11.376394631196135, 770.371827002207), id: 71
gen alive: 1, params: (5.296214507787711, 13.96815458868644, 2.668841717388755, 1.1374150840349753, 136.87341754223044), id: 97
gen alive: 1, params: (5.154765207820115, 2.929802733489619, 2.2786733548970926, 2.2563666429207143, 964.5916900866463), id: 17
gen alive: 1, params: (4.912413341504792, 8.557013538161874, 2.1699463410285995, 9.11604204028772, 352.07759996185314), id: 56
gen alive: 1, params: (4.910775655509269, 6.35319225259635, 1.356528947381134, 16.6775917835013, 414.0497239000199), id: 34
gen alive: 1, params: (4.741050699025147, 17.84909523905421, 1.4329809352936815, 12.90576102638431, 641.5211433626541), id: 53
gen alive: 1, params: (4.685052237969411, 15.463432472727696, 1.3200816981662526, 10.117268432808249, 977.9946759624659), id: 68
gen alive: 1, params: (4.569378532248342, 13.7033151391843, 1.5167111928010908, 15.823202543683363, 472.8026018097374), id: 145
gen alive: 1, params: (4.322866377685969, 11.641817898448554, 1.1569578242814798, 14.09182095970744, 873.4296347090464), id: 138
gen alive: 1, params: (4.209871608389335, 15.687970418676795, 2.7681804270492565, 12.946968431687718, 239.8579585922033), id: 94
gen alive: 1, params: (3.749363484966331, 6.898784574861598, 2.9524480648611666, 11.180412709987609, 894.9575048997036), id: 119
gen alive: 1, params: (3.706132710342285, 10.319359001722058, 2.5472354599110485, 5.39249957375323, 936.059850389339), id: 69
gen alive: 1, params: (3.651416703700145, 7.808033593376692, 2.5320349780360987, 5.9904887447735335, 881.0457735158757), id: 61
gen alive: 1, params: (3.5537493395965165, 1.104985761713192, 1.6347957228318744, 9.747267798576981, 239.98101611592406), id: 91
gen alive: 1, params: (3.5068834181763258, 14.121508359861728, 2.383689311980244, 18.675725266159507, 158.029457770957), id: 65
gen alive: 1, params: (3.4617951148449393, 9.96443166075511, 2.558916876457651, 7.967148017275632, 415.0517632939048), id: 33
gen alive: 1, params: (3.213810420029042, 2.2560129327164544, 2.810030569560924, 8.191326534254511, 980.5979979269855), id: 88
gen alive: 1, params: (3.0040460540045677, 4.992006776571528, 1.4585566475717437, 5.26824983776977, 796.0339720002795), id: 25
gen alive: 1, params: (2.965391884812048, 14.032400864206428, 2.821432867882145, 8.393561803608563, 902.0874315310737), id: 22
gen alive: 1, params: (2.8647243811180494, 2.082599735294864, 2.1120862179333555, 4.592439965088104, 786.4809873804978), id: 72
gen alive: 1, params: (2.8618264849109907, 5.036721964542531, 2.2532063596175944, 5.48059701318166, 502.80636928374605), id: 105
gen alive: 1, params: (2.6687553553576944, 6.832167745407251, 2.9392552112122123, 1.3695621624475849, 294.1082769224521), id: 24
gen alive: 1, params: (2.6438938486384718, 17.733813349263183, 1.6785083021667426, 1.9481770462139238, 272.71838323426545), id: 102
gen alive: 1, params: (2.5709163198594522, 1.5022924186008297, 1.6915008595372822, 15.793518945440212, 673.5864708369375), id: 126
gen alive: 1, params: (2.4503349382988966, 13.281498209255403, 1.5486018601878087, 19.858458654005297, 572.1584135230084), id: 114
gen alive: 1, params: (2.3121245259368552, 8.04542515148873, 1.6716354222171625, 15.628860998173222, 572.8451656720963), id: 46
gen alive: 1, params: (2.202937002466267, 18.398995930863844, 1.6166016596959971, 4.601985863314086, 882.6992969409853), id: 98
gen alive: 1, params: (2.104510178342324, 10.520438475230753, 1.3810436683917366, 5.248467163517625, 597.0148250579831), id: 148
gen alive: 1, params: (2.0718755280294645, 11.351501807192154, 2.9310043688564305, 8.05522136221907, 865.202198585941), id: 106
gen alive: 1, params: (2.058477323583312, 15.311317558297832, 2.09429459738808, 3.850168889433961, 212.22933779131796), id: 0
gen alive: 1, params: (1.8701588882202773, 16.28437079402117, 1.8558254889224584, 18.893855353686398, 441.6081035378272), id: 18
gen alive: 1, params: (1.8248285133064637, 11.996209241271057, 1.000658669324256, 11.406152764309288, 191.9641439374599), id: 23
gen alive: 1, params: (1.734703440729204, 19.110894753239602, 1.8008217418714658, 18.21336143101386, 289.9906034301048), id: 12
gen alive: 1, params: (1.7102333238387906, 4.464176558070357, 1.0955100226030667, 9.864426273482096, 479.269826578897), id: 142
gen alive: 1, params: (1.578084288177329, 1.8298039657275011, 1.790810112978395, 1.7879921659759375, 609.4070561694153), id: 1
gen alive: 1, params: (1.496961815857485, 16.433827617128937, 2.0917964149183748, 19.154530830472456, 931.7079982760797), id: 49
gen alive: 1, params: (1.4612797841418592, 16.19586577942819, 1.3895947359356136, 1.342513910631197, 945.8012991826821), id: 147
gen alive: 1, params: (1.4609219601394061, 19.662440195774693, 2.815673293402486, 14.97673697547526, 191.77505564749083), id: 5
gen alive: 1, params: (1.023816888834539, 12.954158345858266, 1.572573663869708, 4.567898512651956, 701.095545263168), id: 122
